timestamp_ms,elapsed_s,tbr,theta_rel_pct,beta_rel_pct,tbr_thresh,tbr_calib_thresh,emgL,emgR,emgL_thresh,emgR_thresh,focus,left,right,event
1776062442695,101.556,4.2387,23.76,12.2,2.6235,2.3742,3,196.2,40,37,0,0,1,
1776062442753,101.614,6.8933,24.15,11.96,2.6235,2.3742,1.2,160.6,40,37,0,0,1,
1776062442812,101.673,7.4797,24.33,11.77,2.6235,2.3742,1.3,99.2,40,37,0,0,1,
1776062442875,101.736,7.1946,24.32,11.69,2.6235,2.3742,6,126.8,40,37,0,0,1,
1776062442932,101.793,7.1946,24.32,11.69,2.6235,2.3742,1.7,118,40,37,0,0,1,
1776062443006,101.867,3.0725,23.67,11.78,2.6235,2.3742,1.8,105,40,37,0,0,1,
1776062443067,101.928,2.7325,23.61,11.75,2.6235,2.3742,3.1,123.5,40,37,0,0,1,
1776062443135,101.996,1.7345,23.58,11.44,2.6235,2.3742,4.7,103.7,40,37,1,0,1,
1776062443194,102.055,1.7345,23.58,11.44,2.6235,2.3742,7.5,76.5,40,37,1,0,1,
1776062443261,102.122,1.7345,23.58,11.44,2.6235,2.3742,2.1,99.3,40,37,1,0,1,
1776062443327,102.188,1.6253,23.57,11.39,2.6235,2.3742,4.8,83.3,40,37,1,0,1,
1776062443377,102.238,3.0046,23.68,11,2.6235,2.3742,3.5,77.1,40,37,0,0,1,
1776062443427,102.288,4.0754,23.83,10.75,2.6235,2.3742,11.9,65.6,40,37,0,0,1,
1776062443477,102.338,4.0754,23.83,10.75,2.6235,2.3742,11.9,65.6,40,37,0,0,1,
1776062443527,102.388,3.7334,23.89,10.61,2.6235,2.3742,14.7,54.3,40,37,0,0,1,
1776062443577,102.438,3.189,23.93,10.65,2.6235,2.3742,6.8,78.7,40,37,0,0,1,
1776062443630,102.491,2.7939,24.19,10.9,2.6235,2.3742,3,25.8,40,37,0,0,0,
1776062443694,102.555,3.8337,24.58,10.99,2.6235,2.3742,3.4,23.5,40,37,0,0,0,
1776062443745,102.606,5.6091,25.19,10.95,2.6235,2.3742,6.3,35.4,40,37,0,0,0,
1776062443812,102.673,7.1409,25.7,10.84,2.6235,2.3742,7.4,21.1,40,37,0,0,0,
1776062443869,102.73,8.2225,25.98,10.71,2.6235,2.3742,51.8,17.5,40,37,0,1,0,
1776062443928,102.789,8.8714,26.01,10.55,2.6235,2.3742,123.3,13.7,40,37,0,1,0,
1776062443981,102.842,7.5969,25.69,10.37,2.6235,2.3742,201.7,22.5,40,37,0,1,0,
1776062444045,102.906,6.6496,25.48,10.33,2.6235,2.3742,57,24,40,37,0,1,0,
1776062444100,102.961,5.2723,25.12,10.19,2.6235,2.3742,14.9,31.6,40,37,0,0,0,
1776062444167,103.028,5.7582,25.03,10.03,2.6235,2.3742,13.6,13.9,40,37,0,0,0,
1776062444226,103.087,5.2365,25.07,9.94,2.6235,2.3742,2.7,14.5,40,37,0,0,0,
1776062444277,103.138,4.3179,25.12,9.95,2.6235,2.3742,5,20.6,40,37,0,0,0,
1776062444327,103.188,4.3179,25.12,9.95,2.6235,2.3742,2.8,26.9,40,37,0,0,0,
1776062444378,103.239,4.3179,25.12,9.95,2.6235,2.3742,2.8,26.9,40,37,0,0,0,
1776062444430,103.291,3.4424,25.21,10.09,2.6235,2.3742,1.7,12.3,40,37,0,0,0,
1776062444483,103.344,2.8726,25.33,10.29,2.6235,2.3742,4.1,15.3,40,37,0,0,0,
1776062444540,103.401,3.166,25.45,10.38,2.6235,2.3742,1.5,11.8,40,37,0,0,0,
1776062444598,103.459,3.595,25.56,10.4,2.6235,2.3742,3,12.3,40,37,0,0,0,
1776062444654,103.515,3.5214,25.65,10.42,2.6235,2.3742,2.2,17.5,40,37,0,0,0,
1776062444716,103.577,3.199,25.7,10.4,2.6235,2.3742,0.9,19,40,37,0,0,0,
1776062444779,103.64,3.199,25.7,10.4,2.6235,2.3742,0.9,19,40,37,0,0,0,
1776062444833,103.694,3.5377,25.73,10.35,2.6235,2.3742,3.5,34.8,40,37,0,0,0,
1776062444888,103.749,4.4319,25.96,10.17,2.6235,2.3742,1.7,32.5,40,37,0,0,0,
1776062444940,103.801,4.413,26.33,9.91,2.6235,2.3742,2.5,26.5,40,37,0,0,0,
1776062445008,103.869,3.7245,26.72,9.45,2.6235,2.3742,1.8,22.8,40,37,0,0,0,
1776062445077,103.938,3.4932,26.86,9.23,2.6235,2.3742,1.8,19.8,40,37,0,0,0,
1776062445135,103.996,2.7285,27.4,7.97,2.6235,2.3742,3.1,12,40,37,0,0,0,
1776062445185,104.046,2.3873,27.32,7.73,2.6235,2.3742,4.6,103.1,40,37,1,0,1,
1776062445240,104.101,2.3873,27.32,7.73,2.6235,2.3742,3.1,72.2,40,37,1,0,1,
1776062445294,104.155,2.3873,27.32,7.73,2.6235,2.3742,3.3,53.2,40,37,1,0,1,
1776062445356,104.217,2.3873,27.32,7.73,2.6235,2.3742,1.6,43.5,40,37,1,0,1,
1776062445415,104.276,2.3873,27.32,7.73,2.6235,2.3742,1.5,59.9,40,37,1,0,1,
1776062445470,104.331,2.3873,27.32,7.73,2.6235,2.3742,4.1,27.3,40,37,1,0,0,
1776062445525,104.386,2.0619,27.12,7.73,2.6235,2.3742,1.8,14.4,40,37,1,0,0,
1776062445593,104.454,1.3449,26.37,7.85,2.6235,2.3742,1,12,40,37,1,0,0,
1776062445651,104.512,1.11,25.69,7.98,2.6235,2.3742,0.9,21.3,40,37,1,0,0,
1776062445707,104.568,1.4021,25.22,8.06,2.6235,2.3742,2.1,12.7,40,37,1,0,0,
1776062445775,104.636,2.2575,25.02,8.1,2.6235,2.3742,3.7,4.7,40,37,1,0,0,
1776062445836,104.697,3.7113,25.08,8.04,2.6235,2.3742,4.3,10.1,40,37,0,0,0,
1776062445901,104.762,5.0771,25.26,7.82,2.6235,2.3742,2.1,6.4,40,37,0,0,0,
1776062445957,104.818,4.6482,25.35,7.75,2.6235,2.3742,2.4,16.6,40,37,0,0,0,
1776062446019,104.88,3.1202,25.01,8.16,2.6235,2.3742,8,24.5,40,37,0,0,0,
1776062446083,104.944,1.9648,24.45,9.03,2.6235,2.3742,5.5,21.5,40,37,1,0,0,
1776062446143,105.004,1.2452,23.93,10.05,2.6235,2.3742,6.2,21.1,40,37,1,0,0,
1776062446193,105.054,0.8536,23.71,10.78,2.6235,2.3742,10.9,46.4,40,37,1,0,1,
1776062446243,105.104,0.8304,23.9,10.91,2.6235,2.3742,9.8,10.1,40,37,1,0,0,
1776062446294,105.155,0.8304,23.9,10.91,2.6235,2.3742,9.8,10.1,40,37,1,0,0,
1776062446360,105.221,1.3165,24.38,10.87,2.6235,2.3742,3.6,17.1,40,37,1,0,0,
1776062446410,105.271,1.4,24.46,10.87,2.6235,2.3742,11,6.9,40,37,1,0,0,
1776062446460,105.321,1.5061,24.69,10.85,2.6235,2.3742,68.6,23.3,40,37,1,1,0,
1776062446510,105.371,1.4731,24.71,10.93,2.6235,2.3742,52.7,18.3,40,37,1,1,0,
1776062446560,105.421,1.2434,24.32,11.33,2.6235,2.3742,8.4,21.8,40,37,1,0,0,
1776062446610,105.471,0.9655,23.81,11.76,2.6235,2.3742,50.1,13.1,40,37,1,1,0,
