Timestamp,Label,Arm_Ch1,Arm_Ch2,Arm_Ch3,Arm_Ch4,Arm_Ch5,Arm_Ch6,Leg_Ch1
1775823144.371219,Snare,1313,1280,2033,1280,1328,1296,506
1775823144.371547,Snare,1297,1328,2032,1296,1329,1281,503
1775823144.3718705,Snare,1265,1344,2033,1296,1328,1249,502
1775823144.3721898,Snare,1280,1313,2033,1296,1313,1248,505
1775823144.3725162,Snare,1297,1312,2032,1361,1312,1233,514
1775823144.372832,Snare,1312,1297,2032,1344,1296,1248,518
1775823144.3731537,Snare,1329,1328,2033,1280,1280,1232,523
1775823144.37347,Snare,1313,1329,2033,1313,1296,1296,519
1775823144.3737845,Snare,1297,1312,2032,1249,1312,1344,513
1775823144.374186,Snare,1281,1328,2032,1232,1296,1296,509
1775823144.374698,Snare,1281,1280,2033,1248,1312,1280,506
1775823144.3750222,Snare,1296,1329,2032,1281,1328,1265,502
1775823144.3753629,Snare,1280,1329,2032,1312,1344,1265,502
1775823144.3756783,Snare,1281,1313,2033,1329,1328,1265,504
1775823144.375994,Snare,1296,1281,2033,1265,1281,1312,511
1775823144.3763354,Snare,1297,1328,2032,1297,1313,1328,522
1775823144.376641,Snare,1296,1360,2032,1280,1296,1296,521
1775823144.376928,Snare,1313,1312,2033,1233,1297,1264,519
1775823144.377223,Snare,1296,1280,2032,1232,1312,1265,512
1775823144.3775127,Snare,1296,1281,2033,1281,1312,1312,508
1775823144.3777997,Snare,1280,1313,2033,1329,1329,1312,504
1775823144.37809,Snare,1281,1312,2032,1328,1329,1297,504
1775823144.3783772,Snare,1312,1313,2032,1281,1328,1296,503
1775823144.378668,Snare,1329,1344,2033,1249,1329,1296,506
1775823144.3789504,Snare,1345,1312,2033,1233,1329,1312,514
1775823144.3792331,Snare,1345,1297,2032,1281,1312,1312,518
1775823144.3795154,Snare,1297,1313,2033,1296,1297,1281,522
1775823144.37984,Snare,1297,1296,2032,1296,1312,1264,521
1775823144.3801227,Snare,1265,1313,2033,1296,1312,1264,513
1775823144.3804078,Snare,1280,1313,2033,1264,1312,1280,509
1775823144.3806875,Snare,1281,1312,2032,1296,1328,1264,506
1775823144.3809698,Snare,1296,1297,2033,1249,1328,1264,504
1775823144.3812506,Snare,1328,1296,2033,1280,1328,1280,504
1775823144.3815334,Snare,1296,1297,2033,1296,1329,1281,507
1775823144.3818176,Snare,1264,1329,2032,1296,1313,1264,512
1775823144.382098,Snare,1297,1344,2032,1280,1296,1281,519
1775823144.382389,Snare,1313,1345,2032,1313,1296,1296,523
1775823144.3826702,Snare,1280,1329,2032,1265,1313,1296,519
1775823144.3829572,Snare,1281,1296,2033,1217,1313,1297,514
1775823144.3832383,Snare,1280,1312,2033,1264,1313,1280,507
1775823144.3835216,Snare,1313,1313,2032,1280,1329,1296,503
1775823144.3838015,Snare,1313,1296,2033,1280,1329,1264,505
1775823144.384084,Snare,1328,1328,2033,1328,1329,1280,504
1775823144.384374,Snare,1328,1297,2032,1297,1312,1280,505
1775823144.3846583,Snare,1329,1329,2033,1361,1312,1313,513
1775823144.3849597,Snare,1281,1313,2032,1361,1281,1281,520
1775823144.3852425,Snare,1248,1280,2033,1248,1297,1249,521
1775823144.3855247,Snare,1265,1313,2033,1200,1297,1264,520
1775823144.385807,Snare,1297,1328,2032,1296,1297,1280,514
1775823144.3861027,Snare,1297,1296,2032,1296,1297,1264,509
1775823144.3863845,Snare,1297,1312,2032,1297,1297,1248,507
1775823144.3866663,Snare,1313,1328,2032,1393,1313,1216,505
1775823144.3869522,Snare,1329,1313,2033,1377,1313,1217,503
1775823144.3872423,Snare,1329,1296,2032,1312,1313,1232,506
1775823144.3875291,Snare,1345,1280,2033,1216,1297,1296,514
1775823144.3878098,Snare,1313,1281,2032,1248,1296,1297,520
1775823144.3880904,Snare,1312,1313,2033,1377,1296,1264,523
1775823144.3883774,Snare,1328,1329,2032,1392,1297,1313,520
1775823144.3886712,Snare,1344,1328,2032,1217,1296,1360,517
1775823144.3889537,Snare,1328,1345,2033,1264,1296,1313,510
1775823144.3892438,Snare,1312,1312,2032,1264,1312,1329,506
1775823144.3896441,Snare,1265,1281,2033,1312,1313,1265,505
1775823144.390044,Snare,1232,1313,2032,1345,1313,1249,503
1775823144.390402,Snare,1281,1313,2033,1297,1313,1265,506
1775823144.39076,Snare,1264,1280,2033,1281,1296,1264,513
1775823144.391113,Snare,1265,1328,2032,1345,1296,1264,520
1775823144.3915577,Snare,1281,1344,2032,1297,1296,1265,522
1775823144.3919334,Snare,1312,1344,2033,1264,1297,1312,523
1775823144.3922985,Snare,1312,1313,2032,1280,1296,1313,516
1775823144.3926423,Snare,1312,1329,2032,1329,1297,1296,510
1775823144.3929274,Snare,1296,1297,2032,1264,1312,1281,506
1775823144.3932178,Snare,1281,1297,2033,1265,1312,1248,504
1775823144.393499,Snare,1281,1329,2033,1297,1312,1248,505
1775823144.3937936,Snare,1280,1328,2033,1264,1297,1296,505
1775823144.3940732,Snare,1296,1313,2032,1296,1297,1297,511
1775823144.3943613,Snare,1297,1312,2032,1280,1264,1297,520
1775823144.394642,Snare,1297,1312,2032,1281,1248,1281,522
1775823144.3949227,Snare,1313,1296,2032,1296,1280,1313,522
1775823144.3952074,Snare,1312,1296,2032,1281,1297,1296,514
1775823144.395488,Snare,1296,1265,2032,1297,1297,1312,509
1775823144.3957703,Snare,1312,1265,2032,1296,1296,1296,507
1775823144.3960483,Snare,1296,1280,2032,1361,1297,1280,505
1775823144.3963282,Snare,1328,1361,2032,1345,1297,1280,503
1775823144.3966074,Snare,1328,1344,2032,1312,1296,1281,504
1775823144.3968873,Snare,1329,1329,2033,1264,1280,1297,512
1775823144.3971698,Snare,1328,1312,2033,1280,1280,1328,519
1775823144.3974493,Snare,1313,1280,2033,1264,1280,1297,522
1775823144.397729,Snare,1313,1296,2032,1296,1296,1297,521
1775823144.3980088,Snare,1329,1312,2033,1297,1296,1264,515
1775823144.39829,Snare,1313,1312,2032,1280,1297,1217,512
1775823144.3985758,Snare,1312,1345,2032,1312,1312,1312,507
1775823144.3988545,Snare,1281,1312,2032,1297,1313,1264,503
1775823144.399137,Snare,1296,1296,2032,1361,1312,1280,503
1775823144.399418,Snare,1312,1296,2033,1392,1312,1297,504
1775823144.3996973,Snare,1329,1312,2032,1360,1281,1280,512
1775823144.399976,Snare,1329,1313,2032,1249,1280,1297,520
1775823144.4002564,Snare,1313,1313,2033,1249,1264,1264,522
1775823144.4005365,Snare,1249,1296,2032,1312,1281,1249,520
1775823144.4008167,Snare,1265,1280,2032,1297,1281,1249,514
1775823144.4011009,Snare,1281,1281,2032,1393,1281,1280,508
1775823144.4013808,Snare,1297,1312,2032,1312,1297,1281,505
1775823144.40166,Snare,1297,1345,2032,1296,1297,1281,504
1775823144.401939,Snare,1328,1329,2033,1280,1312,1297,502
1775823144.4022193,Snare,1313,1313,2032,1264,1296,1313,504
1775823144.4025006,Snare,1328,1328,2032,1345,1280,1297,511
1775823144.4027815,Snare,1297,1313,2033,1233,1280,1280,517
1775823144.4030607,Snare,1328,1329,2032,1281,1281,1313,523
1775823144.4033473,Snare,1344,1313,2032,1265,1249,1313,519
1775823144.4036288,Snare,1345,1297,2032,1280,1296,1328,514
1775823144.403909,Snare,1345,1313,2032,1297,1280,1297,510
1775823144.4041908,Snare,1297,1312,2032,1313,1312,1265,505
1775823144.4044755,Snare,1264,1312,2032,1313,1297,1249,506
1775823144.404758,Snare,1265,1313,2032,1281,1297,1233,500
1775823144.4050431,Snare,1264,1296,2032,1296,1280,1200,504
1775823144.405337,Snare,1312,1280,2032,1312,1265,1200,512
1775823144.4056232,Snare,1313,1328,2033,1312,1265,1264,520
1775823144.405905,Snare,1312,1312,2033,1280,1264,1392,522
1775823144.4061847,Snare,1329,1297,2033,1296,1249,1392,521
1775823144.406465,Snare,1296,1312,2033,1312,1264,1297,517
1775823144.4067473,Snare,1265,1312,2033,1313,1265,1280,510
1775823144.4070292,Snare,1249,1329,2033,1313,1296,1264,505
1775823144.4073124,Snare,1281,1296,2032,1296,1280,1329,503
1775823144.407593,Snare,1313,1313,2033,1280,1280,1313,503
1775823144.4078796,Snare,1329,1345,2033,1313,1296,1329,505
1775823144.4081595,Snare,1312,1329,2032,1313,1265,1265,511
1775823144.40851,Snare,1281,1312,2033,1313,1264,1200,519
1775823144.408792,Snare,1232,1313,2032,1361,1281,1233,523
1775823144.4090753,Snare,1280,1296,2032,1392,1264,1312,522
1775823144.4093554,Snare,1280,1297,2033,1361,1264,1232,517
1775823144.4096358,Snare,1313,1296,2032,1265,1265,1265,511
1775823144.4099221,Snare,1297,1328,2033,1297,1280,1313,507
1775823144.410205,Snare,1281,1360,2033,1313,1296,1313,507
1775823144.4104855,Snare,1280,1312,2032,1344,1296,1312,504
1775823144.4107716,Snare,1264,1296,2033,1296,1280,1328,505
1775823144.4110515,Snare,1249,1329,2033,1344,1280,1296,512
1775823144.4113326,Snare,1296,1328,2032,1456,1280,1296,520
1775823144.4116132,Snare,1249,1313,2033,1489,1265,1264,522
1775823144.4118938,Snare,1264,1313,2033,1360,1296,1265,521
1775823144.4121747,Snare,1280,1281,2032,1120,1281,1297,517
1775823144.412456,Snare,1281,1296,2033,1248,1280,1296,511
1775823144.412745,Snare,1280,1312,2032,1248,1297,1297,509
1775823144.413027,Snare,1296,1312,2033,1265,1297,1297,507
1775823144.4133067,Snare,1296,1313,2033,1312,1297,1296,503
1775823144.4135857,Snare,1312,1313,2033,1296,1280,1313,504
1775823144.4138668,Snare,1313,1328,2033,1329,1296,1297,510
1775823144.4141455,Snare,1313,1312,2033,1345,1296,1281,518
1775823144.4144285,Snare,1329,1329,2033,1329,1280,1264,520
1775823144.414708,Snare,1313,1297,2032,1328,1280,1281,523
1775823144.414988,Snare,1312,1297,2032,1296,1297,1328,518
1775823144.415266,Snare,1313,1281,2033,1329,1296,1328,512
1775823144.4155464,Snare,1297,1312,2032,1329,1280,1345,507
1775823144.4158273,Snare,1280,1328,2032,1408,1328,1281,505
1775823144.416109,Snare,1296,1313,2033,1328,1313,1297,504
1775823144.4163883,Snare,1296,1329,2033,1280,1312,1296,504
1775823144.4166672,Snare,1329,1313,2032,1281,1296,1313,511
1775823144.4169483,Snare,1313,1313,2033,1376,1281,1313,517
1775823144.4172277,Snare,1312,1281,2032,1377,1249,1296,522
1775823144.417511,Snare,1312,1296,2032,1360,1296,1312,521
1775823144.4177902,Snare,1312,1329,2033,1424,1296,1297,516
1775823144.4180737,Snare,1296,1296,2032,1393,1312,1328,512
1775823144.4183524,Snare,1312,1345,2032,1217,1312,1297,506
1775823144.4186318,Snare,1296,1280,2032,1184,1329,1297,504
1775823144.418912,Snare,1281,1312,2033,1201,1312,1280,502
1775823144.4191923,Snare,1296,1281,2032,1296,1313,1264,503
1775823144.4194708,Snare,1297,1296,2032,1329,1328,1265,510
1775823144.41975,Snare,1297,1280,2032,1329,1297,1265,516
1775823144.4200318,Snare,1281,1265,2032,1344,1297,1248,522
1775823144.4203126,Snare,1280,1265,2032,1360,1297,1265,521
1775823144.420721,Snare,1296,1249,2032,1265,1297,1297,517
1775823144.4210541,Snare,1312,1264,2032,1232,1312,1329,511
1775823144.4213443,Snare,1312,1328,2033,1281,1329,1312,506
1775823144.421632,Snare,1328,1313,2033,1281,1329,1297,504
1775823144.421921,Snare,1328,1360,2033,1328,1344,1280,502
1775823144.4222057,Snare,1296,1328,2032,1345,1313,1297,502
1775823144.422503,Snare,1313,1344,2033,1360,1296,1313,508
1775823144.4227886,Snare,1312,1329,2033,1392,1296,1329,517
1775823144.4230747,Snare,1281,1297,2033,1296,1296,1296,519
1775823144.4233575,Snare,1313,1296,2033,1392,1297,1313,520
1775823144.42364,Snare,1313,1297,2033,1361,1297,1313,515
1775823144.423924,Snare,1312,1281,2033,1329,1313,1313,511
1775823144.4242084,Snare,1280,1265,2032,1280,1312,1297,507
1775823144.4244976,Snare,1265,1297,2033,1264,1329,1265,505
1775823144.424782,Snare,1280,1265,2032,1296,1296,1265,505
1775823144.425067,Snare,1280,1297,2032,1392,1312,1248,503
1775823144.4253588,Snare,1312,1313,2033,1344,1297,1248,510
1775823144.425643,Snare,1296,1392,2032,1488,1297,1233,518
1775823144.4259264,Snare,1281,1281,2033,1313,1280,1281,522
1775823144.4262142,Snare,1280,1312,2032,1297,1296,1265,521
1775823144.426499,Snare,1297,1344,2032,1440,1312,1328,516
1775823144.4267836,Snare,1313,1329,2033,1440,1312,1328,514
1775823144.4270697,Snare,1312,1345,2032,1361,1313,1329,507
1775823144.4273503,Snare,1296,1281,2033,1072,1312,1280,506
1775823144.4276302,Snare,1280,1296,2032,1201,1313,1248,506
1775823144.4279115,Snare,1281,1345,2032,1280,1312,1248,506
1775823144.4281952,Snare,1313,1297,2033,1264,1297,1281,511
1775823144.4284763,Snare,1313,1328,2032,1297,1297,1312,518
1775823144.4287567,Snare,1344,1345,2033,1280,1312,1312,521
1775823144.4290402,Snare,1345,1377,2032,1361,1296,1329,521
1775823144.429321,Snare,1360,1344,2033,1217,1297,1344,518
1775823144.4296005,Snare,1297,1329,2032,1265,1312,1313,512
1775823144.4298801,Snare,1296,1345,2033,1264,1296,1297,507
1775823144.4301631,Snare,1313,1312,2033,1297,1328,1280,504
1775823144.4304452,Snare,1296,1313,2032,1281,1328,1232,502
1775823144.4307258,Snare,1296,1296,2033,1296,1329,1248,504
1775823144.4310052,Snare,1312,1297,2032,1329,1312,1249,510
1775823144.431284,Snare,1329,1297,2033,1344,1297,1280,516
1775823144.4315648,Snare,1281,1328,2032,1297,1281,1297,522
1775823144.4318457,Snare,1296,1281,2032,1312,1296,1281,521
1775823144.4321253,Snare,1313,1313,2033,1296,1312,1280,516
1775823144.432405,Snare,1297,1313,2032,1296,1328,1249,510
1775823144.4326847,Snare,1281,1361,2033,1281,1297,1185,506
1775823144.4329653,Snare,1281,1360,2032,1265,1313,1168,506
1775823144.4332445,Snare,1281,1313,2033,1281,1312,1296,503
1775823144.4335258,Snare,1297,1361,2033,1312,1280,1361,504
1775823144.4338048,Snare,1329,1313,2033,1281,1248,1392,510
1775823144.434086,Snare,1328,1312,2033,1376,1265,1328,517
1775823144.4343657,Snare,1312,1296,2032,1425,1264,1313,523
1775823144.4346454,Snare,1296,1328,2033,1392,1280,1312,521
1775823144.434931,Snare,1280,1296,2032,1249,1281,1281,517
1775823144.4352157,Snare,1313,1296,2032,1361,1296,1297,511
1775823144.4354951,Snare,1312,1297,2032,1409,1297,1280,507
1775823144.435775,Snare,1313,1313,2032,1248,1297,1280,506
1775823144.436093,Snare,1312,1344,2033,1264,1296,1297,503
1775823144.43638,Snare,1329,1360,2032,1296,1264,1312,504
1775823144.4366622,Snare,1328,1344,2033,1376,1281,1297,510
1775823144.4369433,Snare,1328,1313,2033,1169,1280,1312,517
1775823144.4372272,Snare,1345,1313,2032,1328,1280,1313,522
1775823144.4375079,Snare,1328,1297,2033,1233,1265,1296,523
1775823144.4377892,Snare,1312,1297,2033,1265,1281,1296,517
1775823144.438069,Snare,1296,1296,2032,1248,1280,1297,512
1775823144.438349,Snare,1280,1313,2033,1233,1280,1280,507
1775823144.4386303,Snare,1296,1345,2033,1264,1281,1281,506
1775823144.4389114,Snare,1296,1345,2033,1297,1296,1280,503
1775823144.439191,Snare,1313,1329,2033,1297,1297,1297,504
1775823144.439474,Snare,1329,1328,2032,1361,1296,1296,510
1775823144.439759,Snare,1329,1328,2033,1424,1281,1313,515
1775823144.4400399,Snare,1313,1312,2033,1425,1280,1328,519
1775823144.4403245,Snare,1329,1345,2032,1296,1280,1328,520
1775823144.4406056,Snare,1329,1296,2033,1249,1264,1296,517
1775823144.4408906,Snare,1328,1313,2033,1296,1297,1296,511
1775823144.4411707,Snare,1313,1328,2032,1265,1296,1296,504
1775823144.4414544,Snare,1296,1297,2032,1313,1297,1264,504
1775823144.4417343,Snare,1281,1329,2032,1344,1297,1265,503
1775823144.4420137,Snare,1296,1344,2032,1328,1297,1280,502
1775823144.4422936,Snare,1313,1312,2033,1297,1296,1296,507
1775823144.4425745,Snare,1296,1296,2032,1281,1280,1313,516
1775823144.4428535,Snare,1313,1313,2032,1328,1265,1344,522
1775823144.443132,Snare,1328,1264,2032,1328,1280,1328,522
1775823144.4434135,Snare,1313,1264,2033,1297,1281,1281,518
1775823144.4436932,Snare,1281,1249,2033,1249,1280,1249,513
1775823144.443973,Snare,1296,1328,2033,1280,1280,1264,507
1775823144.4442527,Snare,1296,1312,2032,1281,1297,1264,504
1775823144.444533,Snare,1297,1312,2033,1297,1296,1281,503
1775823144.4448137,Snare,1328,1296,2032,1312,1297,1296,502
1775823144.4450946,Snare,1345,1297,2032,1265,1280,1312,508
1775823144.4453764,Snare,1345,1345,2033,1361,1280,1296,517
1775823144.4456556,Snare,1361,1297,2033,1313,1264,1312,521
1775823144.445935,Snare,1344,1249,2032,1345,1264,1297,521
1775823144.4462154,Snare,1296,1233,2033,1456,1281,1264,518
1775823144.4464965,Snare,1265,1313,2032,1424,1280,1281,514
1775823144.4467795,Snare,1280,1361,2032,1280,1297,1280,509
1775823144.447063,Snare,1281,1361,2032,1281,1297,1248,507
1775823144.447342,Snare,1265,1345,2032,1361,1297,1248,505
1775823144.447669,Snare,1296,1297,2032,1344,1297,1265,503
1775823144.44795,Snare,1313,1297,2033,1232,1313,1281,508
1775823144.4482288,Snare,1344,1297,2033,1264,1297,1312,516
1775823144.44851,Snare,1345,1280,2032,1329,1281,1313,522
1775823144.4487913,Snare,1328,1281,2033,1328,1281,1297,523
1775823144.4490752,Snare,1361,1312,2032,1360,1280,1297,521
1775823144.4493546,Snare,1296,1360,2032,1344,1280,1296,515
1775823144.4496334,Snare,1328,1296,2032,1328,1281,1312,508
1775823144.4499135,Snare,1345,1361,2033,1329,1297,1312,505
1775823144.450193,Snare,1265,1377,2033,1313,1297,1265,502
1775823144.450473,Snare,1280,1376,2032,1313,1297,1248,503
1775823144.4507525,Snare,1296,1377,2033,1377,1297,1265,509
1775823144.4510345,Snare,1296,1329,2033,1328,1280,1281,516
1775823144.4513152,Snare,1329,1296,2032,1296,1281,1312,520
1775823144.4515946,Snare,1329,1264,2032,1328,1265,1297,522
1775823144.4518747,Snare,1328,1297,2033,1360,1281,1232,521
1775823144.4521651,Snare,1345,1297,2032,1312,1296,1249,514
1775823144.4524493,Snare,1280,1233,2032,1281,1297,1296,508
1775823144.452737,Snare,1265,1201,2033,1408,1312,1280,505
1775823144.4530203,Snare,1313,1313,2032,1360,1297,1248,502
1775823144.4533012,Snare,1264,1329,2033,1344,1280,1249,503
1775823144.4535818,Snare,1297,1328,2032,1345,1280,1281,509
1775823144.4538615,Snare,1312,1344,2032,1313,1216,1377,517
1775823144.454141,Snare,1328,1313,2032,1328,1232,1361,520
1775823144.4544206,Snare,1312,1312,2032,1345,1248,1297,523
1775823144.4547014,Snare,1296,1297,2032,1265,1248,1280,519
1775823144.4549856,Snare,1297,1297,2033,1281,1280,1296,515
1775823144.455271,Snare,1281,1280,2033,1313,1280,1281,508
1775823144.4555502,Snare,1313,1297,2033,1345,1280,1281,505
1775823144.4558296,Snare,1312,1280,2032,1376,1281,1312,503
1775823144.4561093,Snare,1312,1313,2033,1392,1281,1313,505
1775823144.4563887,Snare,1312,1329,2032,1328,1297,1281,509
1775823144.4566684,Snare,1296,1328,2033,1312,1264,1265,518
1775823144.4569483,Snare,1296,1280,2032,1297,1281,1281,523
1775823144.4572318,Snare,1329,1248,2032,1297,1265,1312,524
1775823144.457511,Snare,1312,1297,2033,1313,1265,1296,521
1775823144.4577904,Snare,1313,1281,2032,1296,1280,1313,513
1775823144.45807,Snare,1280,1329,2032,1233,1281,1313,509
1775823144.4583545,Snare,1281,1345,2033,1280,1296,1296,507
1775823144.4586365,Snare,1296,1312,2033,1280,1297,1281,505
1775823144.4589162,Snare,1280,1312,2033,1313,1297,1248,504
1775823144.4592001,Snare,1264,1313,2032,1281,1297,1232,509
1775823144.4594796,Snare,1280,1312,2032,1280,1281,1249,519
1775823144.4597597,Snare,1328,1328,2033,1296,1265,1345,523
1775823144.4600394,Snare,1344,1312,2032,1297,1265,1328,524
1775823144.4603186,Snare,1328,1296,2033,1329,1248,1281,520
1775823144.460598,Snare,1328,1329,2032,1344,1248,1281,513
1775823144.460882,Snare,1329,1280,2032,1264,1280,1296,509
1775823144.4611614,Snare,1313,1313,2032,1296,1296,1313,506
1775823144.4614406,Snare,1296,1281,2033,1280,1296,1265,505
1775823144.46172,Snare,1248,1264,2032,1265,1312,1233,504
1775823144.4620047,Snare,1249,1312,2032,1249,1297,1233,510
1775823144.4622867,Snare,1328,1329,2032,1264,1296,1280,514
1775823144.4625673,Snare,1360,1345,2033,1313,1281,1329,523
1775823144.4628491,Snare,1392,1344,2033,1329,1265,1328,522
1775823144.4631283,Snare,1360,1344,2033,1344,1264,1329,518
1775823144.4634085,Snare,1329,1329,2032,1281,1296,1360,512
1775823144.4636877,Snare,1296,1328,2032,1312,1296,1265,507
1775823144.4639678,Snare,1281,1345,2032,1360,1297,1297,505
1775823144.464252,Snare,1249,1328,2033,1264,1297,1297,505
1775823144.4645338,Snare,1249,1296,2033,1280,1297,1280,502
1775823144.464817,Snare,1265,1344,2033,1328,1281,1280,506
1775823144.4650953,Snare,1264,1329,2032,1328,1281,1264,513
1775823144.4653738,Snare,1281,1328,2032,1313,1280,1281,521
1775823144.4656518,Snare,1280,1329,2033,1361,1265,1329,521
1775823144.4659336,Snare,1296,1329,2032,1376,1280,1312,516
1775823144.4662116,Snare,1296,1312,2032,1281,1281,1296,512
1775823144.4664931,Snare,1281,1312,2032,1249,1280,1297,507
1775823144.4667714,Snare,1297,1328,2032,1265,1312,1297,504
1775823144.4670513,Snare,1313,1312,2033,1281,1313,1313,503
1775823144.4673285,Snare,1312,1329,2032,1296,1313,1312,503
1775823144.4676101,Snare,1296,1312,2032,1232,1312,1312,507
1775823144.46789,Snare,1297,1313,2033,1264,1296,1281,513
1775823144.4681697,Snare,1296,1280,2032,1297,1297,1281,520
1775823144.4684532,Snare,1280,1264,2033,1281,1281,1297,520
1775823144.4687314,Snare,1297,1265,2032,1281,1280,1297,518
1775823144.4690092,Snare,1297,1312,2032,1329,1296,1297,509
1775823144.46929,Snare,1281,1328,2033,1312,1296,1281,506
